,filename,bounding_boxes
26047,..\MarioNet64_Color\frame_15954.jpg,"[0, 4, 4, 4]"
26048,..\MarioNet64_Color\frame_15955.jpg,"[(445, 205, 46, 89), (192, 181, 50, 49), (158, 125, 50, 50), (210, 93, 145, 115)]"
26049,..\MarioNet64_Color\frame_15955.jpg,"[0, 4, 4, 4]"
26050,..\MarioNet64_Color\frame_15956.jpg,"[(445, 205, 47, 89), (192, 182, 50, 46), (165, 126, 44, 45), (211, 92, 143, 111)]"
26051,..\MarioNet64_Color\frame_15956.jpg,"[0, 4, 4, 4]"
26052,..\MarioNet64_Color\frame_15957.jpg,"[(445, 205, 47, 89), (192, 181, 50, 47), (165, 126, 44, 45), (211, 92, 143, 111)]"
26053,..\MarioNet64_Color\frame_15957.jpg,"[0, 4, 4, 4]"
26054,..\MarioNet64_Color\frame_15958.jpg,"[(445, 205, 46, 89), (192, 174, 49, 44), (159, 127, 51, 50), (213, 92, 141, 110)]"
26055,..\MarioNet64_Color\frame_15958.jpg,"[0, 4, 4, 4]"
26056,..\MarioNet64_Color\frame_15959.jpg,"[(445, 205, 46, 89), (192, 174, 49, 44), (159, 127, 51, 50), (213, 92, 141, 110)]"
26057,..\MarioNet64_Color\frame_15959.jpg,"[0, 4, 4, 4]"
26058,..\MarioNet64_Color\frame_15960.jpg,"[(445, 205, 46, 89), (192, 174, 49, 44), (159, 127, 51, 50), (213, 92, 141, 110)]"
26059,..\MarioNet64_Color\frame_15960.jpg,"[0, 4, 4, 4]"
26060,..\MarioNet64_Color\frame_15961.jpg,"[(444, 205, 47, 89), (192, 174, 49, 44), (159, 126, 51, 51), (213, 92, 140, 110)]"
26061,..\MarioNet64_Color\frame_15961.jpg,"[0, 4, 4, 4]"
26062,..\MarioNet64_Color\frame_15962.jpg,"[(442, 205, 46, 86)]"
26063,..\MarioNet64_Color\frame_15962.jpg,[0]
26064,..\MarioNet64_Color\frame_15963.jpg,"[(442, 205, 46, 86)]"
26065,..\MarioNet64_Color\frame_15963.jpg,[0]
26066,..\MarioNet64_Color\frame_15964.jpg,"[(454, 216, 49, 92)]"
26067,..\MarioNet64_Color\frame_15964.jpg,[0]
26068,..\MarioNet64_Color\frame_15965.jpg,"[(454, 216, 49, 92)]"
26069,..\MarioNet64_Color\frame_15965.jpg,[0]
26070,..\MarioNet64_Color\frame_15966.jpg,"[(458, 218, 49, 89)]"
26071,..\MarioNet64_Color\frame_15966.jpg,[0]
26072,..\MarioNet64_Color\frame_15967.jpg,"[(458, 218, 49, 89)]"
26073,..\MarioNet64_Color\frame_15967.jpg,[0]
26074,..\MarioNet64_Color\frame_15968.jpg,"[(467, 223, 50, 91)]"
26075,..\MarioNet64_Color\frame_15968.jpg,[0]
26076,..\MarioNet64_Color\frame_15969.jpg,"[(467, 223, 50, 91)]"
26077,..\MarioNet64_Color\frame_15969.jpg,[0]
26078,..\MarioNet64_Color\frame_15970.jpg,"[(467, 223, 50, 91)]"
26079,..\MarioNet64_Color\frame_15970.jpg,[0]
26080,..\MarioNet64_Color\frame_15971.jpg,"[(473, 235, 50, 92)]"
26081,..\MarioNet64_Color\frame_15971.jpg,[0]
26082,..\MarioNet64_Color\frame_15972.jpg,"[(473, 235, 50, 92)]"
26083,..\MarioNet64_Color\frame_15972.jpg,[0]
26084,..\MarioNet64_Color\frame_15973.jpg,"[(481, 248, 51, 93)]"
26085,..\MarioNet64_Color\frame_15973.jpg,[0]
26086,..\MarioNet64_Color\frame_15974.jpg,"[(481, 248, 51, 93)]"
26087,..\MarioNet64_Color\frame_15974.jpg,[0]
26088,..\MarioNet64_Color\frame_15975.jpg,"[(485, 250, 53, 94)]"
26089,..\MarioNet64_Color\frame_15975.jpg,[0]
26090,..\MarioNet64_Color\frame_15976.jpg,"[(490, 254, 52, 94)]"
26091,..\MarioNet64_Color\frame_15976.jpg,[0]
26092,..\MarioNet64_Color\frame_15977.jpg,"[(490, 254, 52, 94)]"
26093,..\MarioNet64_Color\frame_15977.jpg,[0]
26094,..\MarioNet64_Color\frame_15978.jpg,"[(490, 254, 52, 94)]"
26095,..\MarioNet64_Color\frame_15978.jpg,[0]
26096,..\MarioNet64_Color\frame_15979.jpg,"[(494, 265, 54, 95)]"
26097,..\MarioNet64_Color\frame_15979.jpg,[0]
26098,..\MarioNet64_Color\frame_15980.jpg,"[(499, 272, 53, 97)]"
26099,..\MarioNet64_Color\frame_15980.jpg,[0]
26100,..\MarioNet64_Color\frame_15981.jpg,"[(499, 272, 53, 97)]"
26101,..\MarioNet64_Color\frame_15981.jpg,[0]
26102,..\MarioNet64_Color\frame_15982.jpg,"[(502, 275, 54, 97)]"
26103,..\MarioNet64_Color\frame_15982.jpg,[0]
26104,..\MarioNet64_Color\frame_15983.jpg,"[(502, 275, 54, 97)]"
26105,..\MarioNet64_Color\frame_15983.jpg,[0]
26106,..\MarioNet64_Color\frame_15984.jpg,"[(506, 279, 54, 98)]"
26107,..\MarioNet64_Color\frame_15984.jpg,[0]
26108,..\MarioNet64_Color\frame_15985.jpg,"[(506, 279, 54, 98)]"
26109,..\MarioNet64_Color\frame_15985.jpg,[0]
26110,..\MarioNet64_Color\frame_15986.jpg,"[(509, 286, 54, 95)]"
26111,..\MarioNet64_Color\frame_15986.jpg,[0]
26112,..\MarioNet64_Color\frame_15987.jpg,"[(509, 286, 54, 95)]"
26113,..\MarioNet64_Color\frame_15987.jpg,[0]
26114,..\MarioNet64_Color\frame_15988.jpg,"[(509, 286, 54, 95)]"
26115,..\MarioNet64_Color\frame_15988.jpg,[0]
26116,..\MarioNet64_Color\frame_15989.jpg,"[(512, 290, 55, 91)]"
26117,..\MarioNet64_Color\frame_15989.jpg,[0]
26118,..\MarioNet64_Color\frame_15990.jpg,"[(512, 290, 55, 91)]"
26119,..\MarioNet64_Color\frame_15990.jpg,[0]
26120,..\MarioNet64_Color\frame_15991.jpg,"[(513, 293, 56, 88)]"
26121,..\MarioNet64_Color\frame_15991.jpg,[0]
26122,..\MarioNet64_Color\frame_15992.jpg,"[(516, 345, 45, 36), (518, 296, 53, 40)]"
26123,..\MarioNet64_Color\frame_15992.jpg,"[0, 0]"
26124,..\MarioNet64_Color\frame_15993.jpg,"[(516, 345, 45, 36), (518, 296, 53, 40)]"
26125,..\MarioNet64_Color\frame_15993.jpg,"[0, 0]"
26126,..\MarioNet64_Color\frame_15994.jpg,"[(516, 345, 45, 36), (518, 296, 53, 40)]"
26127,..\MarioNet64_Color\frame_15994.jpg,"[0, 0]"
26128,..\MarioNet64_Color\frame_15995.jpg,"[(518, 352, 45, 29), (520, 300, 54, 51)]"
26129,..\MarioNet64_Color\frame_15995.jpg,"[0, 0]"
26130,..\MarioNet64_Color\frame_15996.jpg,"[(520, 356, 43, 25), (522, 303, 54, 49)]"
26131,..\MarioNet64_Color\frame_15996.jpg,"[0, 0]"
26132,..\MarioNet64_Color\frame_15997.jpg,"[(520, 356, 38, 25), (522, 303, 54, 49)]"
26133,..\MarioNet64_Color\frame_15997.jpg,"[0, 0]"
26134,..\MarioNet64_Color\frame_15998.jpg,"[(520, 356, 43, 25), (522, 303, 54, 49)]"
26135,..\MarioNet64_Color\frame_15998.jpg,"[0, 0]"
26136,..\MarioNet64_Color\frame_15999.jpg,"[(522, 306, 56, 75)]"
26137,..\MarioNet64_Color\frame_15999.jpg,[0]
26138,..\MarioNet64_Color\frame_16000.jpg,"[(522, 306, 56, 75)]"
26139,..\MarioNet64_Color\frame_16000.jpg,[0]
26140,..\MarioNet64_Color\frame_16001.jpg,"[(523, 308, 57, 73)]"
26141,..\MarioNet64_Color\frame_16001.jpg,[0]
26142,..\MarioNet64_Color\frame_16002.jpg,"[(524, 310, 56, 71)]"
26143,..\MarioNet64_Color\frame_16002.jpg,[0]
26144,..\MarioNet64_Color\frame_16003.jpg,"[(524, 310, 56, 71)]"
26145,..\MarioNet64_Color\frame_16003.jpg,[0]
26146,..\MarioNet64_Color\frame_16004.jpg,"[(524, 310, 56, 71)]"
26147,..\MarioNet64_Color\frame_16004.jpg,[0]
26148,..\MarioNet64_Color\frame_16005.jpg,"[(526, 312, 57, 69)]"
26149,..\MarioNet64_Color\frame_16005.jpg,[0]
26150,..\MarioNet64_Color\frame_16006.jpg,"[(526, 312, 57, 69)]"
26151,..\MarioNet64_Color\frame_16006.jpg,[0]
26152,..\MarioNet64_Color\frame_16007.jpg,"[(527, 313, 57, 68)]"
26153,..\MarioNet64_Color\frame_16007.jpg,[0]
26154,..\MarioNet64_Color\frame_16008.jpg,"[(527, 313, 57, 68)]"
26155,..\MarioNet64_Color\frame_16008.jpg,[0]
26156,..\MarioNet64_Color\frame_16009.jpg,"[(531, 315, 57, 66)]"
26157,..\MarioNet64_Color\frame_16009.jpg,[0]
26158,..\MarioNet64_Color\frame_16010.jpg,"[(531, 315, 57, 66)]"
26159,..\MarioNet64_Color\frame_16010.jpg,[0]
26160,..\MarioNet64_Color\frame_16011.jpg,"[(537, 318, 56, 63)]"
26161,..\MarioNet64_Color\frame_16011.jpg,[0]
26162,..\MarioNet64_Color\frame_16012.jpg,"[(542, 323, 56, 58)]"
26163,..\MarioNet64_Color\frame_16012.jpg,[0]
26164,..\MarioNet64_Color\frame_16013.jpg,"[(542, 323, 56, 58)]"
26165,..\MarioNet64_Color\frame_16013.jpg,[0]
26166,..\MarioNet64_Color\frame_16014.jpg,"[(542, 323, 56, 58)]"
26167,..\MarioNet64_Color\frame_16014.jpg,[0]
26168,..\MarioNet64_Color\frame_16015.jpg,"[(547, 329, 57, 52)]"
26169,..\MarioNet64_Color\frame_16015.jpg,[0]
26170,..\MarioNet64_Color\frame_16016.jpg,"[(547, 329, 57, 52)]"
26171,..\MarioNet64_Color\frame_16016.jpg,[0]
26172,..\MarioNet64_Color\frame_16017.jpg,"[(554, 335, 58, 46)]"
26173,..\MarioNet64_Color\frame_16017.jpg,[0]
26174,..\MarioNet64_Color\frame_16018.jpg,"[(554, 335, 58, 46)]"
26175,..\MarioNet64_Color\frame_16018.jpg,[0]
26176,..\MarioNet64_Color\frame_16019.jpg,"[(563, 344, 58, 37)]"
26177,..\MarioNet64_Color\frame_16019.jpg,[0]
26178,..\MarioNet64_Color\frame_16020.jpg,"[(572, 354, 52, 27)]"
26179,..\MarioNet64_Color\frame_16020.jpg,[0]
26180,..\MarioNet64_Color\frame_16021.jpg,"[(572, 354, 53, 27)]"
26181,..\MarioNet64_Color\frame_16021.jpg,[0]
26182,..\MarioNet64_Color\frame_16200.jpg,"[(649, 303, 71, 78)]"
26183,..\MarioNet64_Color\frame_16200.jpg,[0]
26184,..\MarioNet64_Color\frame_16201.jpg,"[(649, 303, 71, 78)]"
26185,..\MarioNet64_Color\frame_16201.jpg,[0]
26186,..\MarioNet64_Color\frame_16202.jpg,"[(649, 303, 71, 78)]"
26187,..\MarioNet64_Color\frame_16202.jpg,[0]
26188,..\MarioNet64_Color\frame_16203.jpg,"[(586, 271, 81, 79)]"
26189,..\MarioNet64_Color\frame_16203.jpg,[0]
26190,..\MarioNet64_Color\frame_16204.jpg,"[(586, 271, 81, 79)]"
26191,..\MarioNet64_Color\frame_16204.jpg,[0]
26192,..\MarioNet64_Color\frame_16205.jpg,"[(541, 254, 63, 89)]"
26193,..\MarioNet64_Color\frame_16205.jpg,[0]
26194,..\MarioNet64_Color\frame_16206.jpg,"[(541, 254, 63, 89)]"
26195,..\MarioNet64_Color\frame_16206.jpg,[0]
26196,..\MarioNet64_Color\frame_16207.jpg,"[(506, 241, 55, 88)]"
26197,..\MarioNet64_Color\frame_16207.jpg,[0]
26198,..\MarioNet64_Color\frame_16208.jpg,"[(479, 226, 53, 93)]"
26199,..\MarioNet64_Color\frame_16208.jpg,[0]
26200,..\MarioNet64_Color\frame_16209.jpg,"[(479, 226, 53, 92)]"
26201,..\MarioNet64_Color\frame_16209.jpg,[0]
26202,..\MarioNet64_Color\frame_16210.jpg,"[(452, 218, 57, 87)]"
26203,..\MarioNet64_Color\frame_16210.jpg,[0]
26204,..\MarioNet64_Color\frame_16211.jpg,"[(452, 218, 57, 87)]"
26205,..\MarioNet64_Color\frame_16211.jpg,[0]
26206,..\MarioNet64_Color\frame_16212.jpg,"[(433, 217, 60, 81)]"
26207,..\MarioNet64_Color\frame_16212.jpg,[0]
26208,..\MarioNet64_Color\frame_16213.jpg,"[(433, 217, 60, 81)]"
26209,..\MarioNet64_Color\frame_16213.jpg,[0]
26210,..\MarioNet64_Color\frame_16214.jpg,"[(433, 217, 60, 81)]"
26211,..\MarioNet64_Color\frame_16214.jpg,[0]
26212,..\MarioNet64_Color\frame_16215.jpg,"[(415, 218, 49, 82)]"
26213,..\MarioNet64_Color\frame_16215.jpg,[0]
26214,..\MarioNet64_Color\frame_16216.jpg,"[(415, 218, 49, 82)]"
26215,..\MarioNet64_Color\frame_16216.jpg,[0]
26216,..\MarioNet64_Color\frame_16217.jpg,"[(402, 213, 49, 81)]"
26217,..\MarioNet64_Color\frame_16217.jpg,[0]
26218,..\MarioNet64_Color\frame_16218.jpg,"[(390, 207, 53, 79)]"
26219,..\MarioNet64_Color\frame_16218.jpg,[0]
26220,..\MarioNet64_Color\frame_16219.jpg,"[(390, 207, 53, 79)]"
26221,..\MarioNet64_Color\frame_16219.jpg,[0]
26222,..\MarioNet64_Color\frame_16220.jpg,"[(376, 208, 60, 75)]"
26223,..\MarioNet64_Color\frame_16220.jpg,[0]
26224,..\MarioNet64_Color\frame_16221.jpg,"[(376, 208, 60, 75)]"
26225,..\MarioNet64_Color\frame_16221.jpg,[0]
26226,..\MarioNet64_Color\frame_16222.jpg,"[(364, 212, 53, 80)]"
26227,..\MarioNet64_Color\frame_16222.jpg,[0]
26228,..\MarioNet64_Color\frame_16223.jpg,"[(364, 212, 53, 80)]"
26229,..\MarioNet64_Color\frame_16223.jpg,[0]
26230,..\MarioNet64_Color\frame_16224.jpg,"[(358, 215, 48, 80)]"
26231,..\MarioNet64_Color\frame_16224.jpg,[0]
26232,..\MarioNet64_Color\frame_16225.jpg,"[(358, 215, 48, 80)]"
26233,..\MarioNet64_Color\frame_16225.jpg,[0]
26234,..\MarioNet64_Color\frame_16226.jpg,"[(356, 215, 53, 79)]"
26235,..\MarioNet64_Color\frame_16226.jpg,[0]
26236,..\MarioNet64_Color\frame_16227.jpg,"[(356, 215, 53, 79)]"
26237,..\MarioNet64_Color\frame_16227.jpg,[0]
26238,..\MarioNet64_Color\frame_16228.jpg,"[(351, 217, 61, 68)]"
26239,..\MarioNet64_Color\frame_16228.jpg,[0]
26240,..\MarioNet64_Color\frame_16229.jpg,"[(351, 217, 61, 68)]"
26241,..\MarioNet64_Color\frame_16229.jpg,[0]
26242,..\MarioNet64_Color\frame_16230.jpg,"[(346, 225, 60, 63)]"
26243,..\MarioNet64_Color\frame_16230.jpg,[0]
26244,..\MarioNet64_Color\frame_16231.jpg,"[(346, 225, 60, 63)]"
26245,..\MarioNet64_Color\frame_16231.jpg,[0]
26246,..\MarioNet64_Color\frame_16232.jpg,"[(350, 232, 45, 74)]"
26247,..\MarioNet64_Color\frame_16232.jpg,[0]
26248,..\MarioNet64_Color\frame_16233.jpg,"[(350, 232, 45, 74)]"
26249,..\MarioNet64_Color\frame_16233.jpg,[0]
26250,..\MarioNet64_Color\frame_16234.jpg,"[(330, 234, 68, 72)]"
26251,..\MarioNet64_Color\frame_16234.jpg,[0]
26252,..\MarioNet64_Color\frame_16235.jpg,"[(330, 234, 68, 72)]"
26253,..\MarioNet64_Color\frame_16235.jpg,[0]
26254,..\MarioNet64_Color\frame_16236.jpg,"[(320, 232, 84, 72)]"
26255,..\MarioNet64_Color\frame_16236.jpg,[0]
26256,..\MarioNet64_Color\frame_16237.jpg,"[(320, 232, 84, 72)]"
26257,..\MarioNet64_Color\frame_16237.jpg,[0]
26258,..\MarioNet64_Color\frame_16238.jpg,"[(320, 232, 84, 72)]"
26259,..\MarioNet64_Color\frame_16238.jpg,[0]
26260,..\MarioNet64_Color\frame_16239.jpg,"[(314, 234, 85, 76)]"
26261,..\MarioNet64_Color\frame_16239.jpg,[0]
26262,..\MarioNet64_Color\frame_16240.jpg,"[(309, 243, 82, 79)]"
26263,..\MarioNet64_Color\frame_16240.jpg,[0]
26264,..\MarioNet64_Color\frame_16241.jpg,"[(309, 243, 82, 79)]"
26265,..\MarioNet64_Color\frame_16241.jpg,[0]
26266,..\MarioNet64_Color\frame_16242.jpg,"[(303, 248, 74, 75)]"
26267,..\MarioNet64_Color\frame_16242.jpg,[0]
26268,..\MarioNet64_Color\frame_16243.jpg,"[(303, 248, 74, 75)]"
26269,..\MarioNet64_Color\frame_16243.jpg,[0]
26270,..\MarioNet64_Color\frame_16244.jpg,"[(296, 243, 67, 75)]"
26271,..\MarioNet64_Color\frame_16244.jpg,[0]
26272,..\MarioNet64_Color\frame_16245.jpg,"[(296, 243, 67, 75)]"
26273,..\MarioNet64_Color\frame_16245.jpg,[0]
26274,..\MarioNet64_Color\frame_16246.jpg,"[(296, 243, 67, 75)]"
26275,..\MarioNet64_Color\frame_16246.jpg,[0]
26276,..\MarioNet64_Color\frame_16247.jpg,"[(286, 234, 75, 76)]"
26277,..\MarioNet64_Color\frame_16247.jpg,[0]
26278,..\MarioNet64_Color\frame_16248.jpg,"[(286, 234, 75, 76)]"
26279,..\MarioNet64_Color\frame_16248.jpg,[0]
26280,..\MarioNet64_Color\frame_16249.jpg,"[(277, 233, 76, 81)]"
26281,..\MarioNet64_Color\frame_16249.jpg,[0]
26282,..\MarioNet64_Color\frame_16250.jpg,"[(277, 233, 76, 81)]"
26283,..\MarioNet64_Color\frame_16250.jpg,[0]
26284,..\MarioNet64_Color\frame_16251.jpg,"[(267, 235, 62, 89)]"
26285,..\MarioNet64_Color\frame_16251.jpg,[0]
26286,..\MarioNet64_Color\frame_16252.jpg,"[(267, 235, 62, 89)]"
26287,..\MarioNet64_Color\frame_16252.jpg,[0]
26288,..\MarioNet64_Color\frame_16253.jpg,"[(259, 231, 62, 90)]"
26289,..\MarioNet64_Color\frame_16253.jpg,[0]
26290,..\MarioNet64_Color\frame_16254.jpg,"[(250, 227, 68, 84)]"
26291,..\MarioNet64_Color\frame_16254.jpg,[0]
26292,..\MarioNet64_Color\frame_16255.jpg,"[(250, 227, 68, 84)]"
26293,..\MarioNet64_Color\frame_16255.jpg,[0]
26294,..\MarioNet64_Color\frame_16256.jpg,"[(241, 231, 76, 80)]"
26295,..\MarioNet64_Color\frame_16256.jpg,[0]
26296,..\MarioNet64_Color\frame_16257.jpg,"[(240, 231, 77, 80)]"
26297,..\MarioNet64_Color\frame_16257.jpg,[0]
26298,..\MarioNet64_Color\frame_16258.jpg,"[(225, 240, 73, 82)]"
26299,..\MarioNet64_Color\frame_16258.jpg,[0]
26300,..\MarioNet64_Color\frame_16259.jpg,"[(225, 240, 73, 82)]"
26301,..\MarioNet64_Color\frame_16259.jpg,[0]
26302,..\MarioNet64_Color\frame_16260.jpg,"[(215, 241, 68, 83)]"
26303,..\MarioNet64_Color\frame_16260.jpg,[0]
26304,..\MarioNet64_Color\frame_16261.jpg,"[(215, 241, 68, 83)]"
26305,..\MarioNet64_Color\frame_16261.jpg,[0]
26306,..\MarioNet64_Color\frame_16262.jpg,"[(206, 234, 72, 86)]"
26307,..\MarioNet64_Color\frame_16262.jpg,[0]
26308,..\MarioNet64_Color\frame_16263.jpg,"[(206, 234, 72, 86)]"
26309,..\MarioNet64_Color\frame_16263.jpg,[0]
26310,..\MarioNet64_Color\frame_16264.jpg,"[(206, 234, 72, 86)]"
26311,..\MarioNet64_Color\frame_16264.jpg,[0]
26312,..\MarioNet64_Color\frame_16265.jpg,"[(196, 229, 81, 82)]"
26313,..\MarioNet64_Color\frame_16265.jpg,[0]
26314,..\MarioNet64_Color\frame_16266.jpg,"[(190, 230, 81, 76)]"
26315,..\MarioNet64_Color\frame_16266.jpg,[0]
26316,..\MarioNet64_Color\frame_16267.jpg,"[(190, 230, 81, 76)]"
26317,..\MarioNet64_Color\frame_16267.jpg,[0]
26318,..\MarioNet64_Color\frame_16268.jpg,"[(190, 230, 81, 76)]"
26319,..\MarioNet64_Color\frame_16268.jpg,[0]
26320,..\MarioNet64_Color\frame_16269.jpg,"[(186, 234, 65, 74)]"
26321,..\MarioNet64_Color\frame_16269.jpg,[0]
26322,..\MarioNet64_Color\frame_16270.jpg,"[(186, 234, 65, 74)]"
26323,..\MarioNet64_Color\frame_16270.jpg,[0]
26324,..\MarioNet64_Color\frame_16271.jpg,"[(182, 226, 65, 76)]"
26325,..\MarioNet64_Color\frame_16271.jpg,[0]
26326,..\MarioNet64_Color\frame_16272.jpg,"[(179, 220, 68, 70)]"
26327,..\MarioNet64_Color\frame_16272.jpg,[0]
26328,..\MarioNet64_Color\frame_16273.jpg,"[(179, 220, 68, 70)]"
26329,..\MarioNet64_Color\frame_16273.jpg,[0]
26330,..\MarioNet64_Color\frame_16274.jpg,"[(174, 224, 74, 65)]"
26331,..\MarioNet64_Color\frame_16274.jpg,[0]
26332,..\MarioNet64_Color\frame_16275.jpg,"[(174, 224, 74, 65)]"
26333,..\MarioNet64_Color\frame_16275.jpg,[0]
26334,..\MarioNet64_Color\frame_16276.jpg,"[(174, 224, 74, 65)]"
26335,..\MarioNet64_Color\frame_16276.jpg,[0]
26336,..\MarioNet64_Color\frame_16277.jpg,"[(169, 233, 64, 64)]"
26337,..\MarioNet64_Color\frame_16277.jpg,[0]
26338,..\MarioNet64_Color\frame_16278.jpg,"[(169, 233, 64, 64)]"
26339,..\MarioNet64_Color\frame_16278.jpg,[0]
26340,..\MarioNet64_Color\frame_16279.jpg,"[(169, 236, 58, 60)]"
26341,..\MarioNet64_Color\frame_16279.jpg,[0]
26342,..\MarioNet64_Color\frame_16280.jpg,"[(169, 236, 58, 60)]"
26343,..\MarioNet64_Color\frame_16280.jpg,[0]
26344,..\MarioNet64_Color\frame_16281.jpg,"[(173, 235, 57, 59)]"
26345,..\MarioNet64_Color\frame_16281.jpg,[0]
26346,..\MarioNet64_Color\frame_16282.jpg,"[(173, 230, 61, 56)]"
26347,..\MarioNet64_Color\frame_16282.jpg,[0]
26348,..\MarioNet64_Color\frame_16283.jpg,"[(173, 230, 61, 56)]"
26349,..\MarioNet64_Color\frame_16283.jpg,[0]
26350,..\MarioNet64_Color\frame_16284.jpg,"[(173, 231, 58, 50)]"
26351,..\MarioNet64_Color\frame_16284.jpg,[0]
26352,..\MarioNet64_Color\frame_16285.jpg,"[(173, 231, 58, 50)]"
26353,..\MarioNet64_Color\frame_16285.jpg,[0]
26354,..\MarioNet64_Color\frame_16286.jpg,"[(169, 233, 54, 55)]"
26355,..\MarioNet64_Color\frame_16286.jpg,[0]
26356,..\MarioNet64_Color\frame_16287.jpg,"[(169, 233, 54, 55)]"
26357,..\MarioNet64_Color\frame_16287.jpg,[0]
26358,..\MarioNet64_Color\frame_16288.jpg,"[(169, 227, 46, 58)]"
26359,..\MarioNet64_Color\frame_16288.jpg,[0]
26360,..\MarioNet64_Color\frame_16289.jpg,"[(169, 227, 46, 58)]"
26361,..\MarioNet64_Color\frame_16289.jpg,[0]
26362,..\MarioNet64_Color\frame_16290.jpg,"[(184, 231, 55, 53)]"
26363,..\MarioNet64_Color\frame_16290.jpg,[0]
26364,..\MarioNet64_Color\frame_16291.jpg,"[(184, 231, 55, 53)]"
26365,..\MarioNet64_Color\frame_16291.jpg,[0]
26366,..\MarioNet64_Color\frame_16292.jpg,"[(186, 230, 53, 51)]"
26367,..\MarioNet64_Color\frame_16292.jpg,[0]
26368,..\MarioNet64_Color\frame_16293.jpg,"[(186, 230, 53, 51)]"
26369,..\MarioNet64_Color\frame_16293.jpg,[0]
26370,..\MarioNet64_Color\frame_16294.jpg,"[(188, 229, 53, 50)]"
26371,..\MarioNet64_Color\frame_16294.jpg,[0]
26372,..\MarioNet64_Color\frame_16295.jpg,"[(188, 229, 53, 50)]"
26373,..\MarioNet64_Color\frame_16295.jpg,[0]
26374,..\MarioNet64_Color\frame_16296.jpg,"[(190, 227, 51, 50)]"
26375,..\MarioNet64_Color\frame_16296.jpg,[0]
26376,..\MarioNet64_Color\frame_16297.jpg,"[(190, 227, 51, 50)]"
26377,..\MarioNet64_Color\frame_16297.jpg,[0]
26378,..\MarioNet64_Color\frame_16298.jpg,"[(193, 226, 49, 48)]"
26379,..\MarioNet64_Color\frame_16298.jpg,[0]
26380,..\MarioNet64_Color\frame_16299.jpg,"[(193, 226, 49, 48)]"
26381,..\MarioNet64_Color\frame_16299.jpg,[0]
26382,..\MarioNet64_Color\frame_16300.jpg,"[(191, 213, 43, 53)]"
26383,..\MarioNet64_Color\frame_16300.jpg,[0]
26384,..\MarioNet64_Color\frame_16301.jpg,"[(191, 213, 43, 53)]"
26385,..\MarioNet64_Color\frame_16301.jpg,[0]
26386,..\MarioNet64_Color\frame_16302.jpg,"[(191, 213, 43, 53)]"
26387,..\MarioNet64_Color\frame_16302.jpg,[0]
26388,..\MarioNet64_Color\frame_16303.jpg,"[(195, 221, 33, 52)]"
26389,..\MarioNet64_Color\frame_16303.jpg,[0]
26390,..\MarioNet64_Color\frame_16304.jpg,"[(195, 221, 33, 52)]"
26391,..\MarioNet64_Color\frame_16304.jpg,[0]
26392,..\MarioNet64_Color\frame_16305.jpg,"[(187, 218, 52, 53)]"
26393,..\MarioNet64_Color\frame_16305.jpg,[0]
26394,..\MarioNet64_Color\frame_16306.jpg,"[(191, 215, 51, 50)]"
26395,..\MarioNet64_Color\frame_16306.jpg,[0]
26396,..\MarioNet64_Color\frame_16307.jpg,"[(191, 215, 51, 50)]"
26397,..\MarioNet64_Color\frame_16307.jpg,[0]
26398,..\MarioNet64_Color\frame_16308.jpg,"[(191, 215, 51, 50)]"
26399,..\MarioNet64_Color\frame_16308.jpg,[0]
26400,..\MarioNet64_Color\frame_16309.jpg,"[(203, 215, 37, 50)]"
26401,..\MarioNet64_Color\frame_16309.jpg,[0]
26402,..\MarioNet64_Color\frame_16310.jpg,"[(203, 215, 37, 50)]"
26403,..\MarioNet64_Color\frame_16310.jpg,[0]
26404,..\MarioNet64_Color\frame_16311.jpg,"[(209, 221, 35, 49)]"
26405,..\MarioNet64_Color\frame_16311.jpg,[0]
26406,..\MarioNet64_Color\frame_16312.jpg,"[(210, 223, 41, 49)]"
26407,..\MarioNet64_Color\frame_16312.jpg,[0]
26408,..\MarioNet64_Color\frame_16313.jpg,"[(210, 223, 41, 49)]"
26409,..\MarioNet64_Color\frame_16313.jpg,[0]
26410,..\MarioNet64_Color\frame_16314.jpg,"[(205, 217, 51, 54)]"
26411,..\MarioNet64_Color\frame_16314.jpg,[0]
26412,..\MarioNet64_Color\frame_16315.jpg,"[(205, 217, 51, 54)]"
26413,..\MarioNet64_Color\frame_16315.jpg,[0]
26414,..\MarioNet64_Color\frame_16316.jpg,"[(206, 216, 55, 50)]"
26415,..\MarioNet64_Color\frame_16316.jpg,[0]
26416,..\MarioNet64_Color\frame_16317.jpg,"[(206, 216, 55, 50)]"
26417,..\MarioNet64_Color\frame_16317.jpg,[0]
26418,..\MarioNet64_Color\frame_16318.jpg,"[(208, 217, 54, 52)]"
26419,..\MarioNet64_Color\frame_16318.jpg,[0]
26420,..\MarioNet64_Color\frame_16319.jpg,"[(208, 217, 54, 52)]"
26421,..\MarioNet64_Color\frame_16319.jpg,[0]
26422,..\MarioNet64_Color\frame_16320.jpg,"[(220, 221, 44, 55)]"
26423,..\MarioNet64_Color\frame_16320.jpg,[0]
26424,..\MarioNet64_Color\frame_16321.jpg,"[(220, 221, 44, 55)]"
26425,..\MarioNet64_Color\frame_16321.jpg,[0]
26426,..\MarioNet64_Color\frame_16322.jpg,"[(232, 216, 30, 58)]"
26427,..\MarioNet64_Color\frame_16322.jpg,[0]
